target_end_date,location,horizon,model,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
2026-02-07,37,0.0,JOSEPH,31.452608695652174,0.0,0.5217391304347826,30.93086956521739,-0.10000000000000009,True,True,12.0
2026-02-14,37,1.0,JOSEPH,40.966956521739135,0.4782608695652174,0.0,40.48869565217392,0.09999999999999998,True,True,11.0
2026-02-21,37,2.0,JOSEPH,47.4304347826087,0.0,5.130434782608695,42.300000000000004,-0.19999999999999996,True,True,58.0
2026-02-28,37,3.0,JOSEPH,47.83217391304348,0.0,1.6521739130434783,46.18000000000001,-0.19999999999999996,True,True,26.0
2026-02-14,27,0.0,JOSEPH,24.359130434782607,0.0,11.782608695652174,12.576521739130431,-0.6000000000000001,False,True,49.0
2026-02-21,27,1.0,JOSEPH,33.39826086956521,0.0,16.956521739130434,16.44173913043478,-0.6000000000000001,False,True,66.0
2026-02-28,27,2.0,JOSEPH,21.310434782608695,0.0,2.5217391304347827,18.788695652173914,-0.30000000000000004,True,True,26.0
2026-02-14,36,0.0,JOSEPH,32.26391304347826,0.0,11.782608695652174,20.481304347826086,-0.6000000000000001,False,True,53.0
2026-02-21,36,1.0,JOSEPH,83.8391304347826,0.0,58.82608695652174,25.013043478260872,-0.8,False,True,155.0
2026-02-28,36,2.0,JOSEPH,89.5508695652174,0.0,58.82608695652174,30.72478260869565,-0.7,False,True,183.0
2026-02-14,37,0.0,JOSEPH,30.573913043478257,4.086956521739131,0.0,26.486956521739128,0.30000000000000004,True,True,38.0
2026-02-21,37,1.0,JOSEPH,36.56391304347826,0.0,4.478260869565218,32.08565217391304,-0.30000000000000004,True,True,43.0
2026-02-28,37,2.0,JOSEPH,39.72913043478261,0.0,0.8260869565217391,38.90304347826088,-0.10000000000000009,True,True,19.0
2026-02-21,27,0.0,JOSEPH,15.250434782608698,0.0,2.130434782608696,13.12,-0.30000000000000004,True,True,21.0
2026-02-28,27,1.0,JOSEPH,18.74,1.391304347826087,0.0,17.348695652173916,0.19999999999999996,True,True,18.0
2026-02-21,36,0.0,JOSEPH,79.77347826086957,0.0,61.608695652173914,18.16478260869565,-0.8999999999999999,False,True,139.0
2026-02-28,36,1.0,JOSEPH,78.00434782608696,0.0,53.82608695652174,24.178260869565218,-0.8,False,True,148.0
2026-02-21,37,0.0,JOSEPH,33.33478260869565,0.0,14.173913043478262,19.16086956521739,-0.6000000000000001,False,True,68.0
2026-02-28,37,1.0,JOSEPH,28.06434782608696,0.0,4.695652173913044,23.368695652173916,-0.30000000000000004,True,True,42.0
2026-02-28,27,0.0,JOSEPH,19.709565217391308,7.695652173913044,0.0,12.01391304347826,0.5,True,True,39.0
2026-02-28,36,0.0,JOSEPH,28.790869565217385,0.0,8.391304347826088,20.399565217391306,-0.5,True,True,45.0
2026-02-28,37,0.0,JOSEPH,20.004347826086956,1.9565217391304348,0.0,18.04782608695652,0.19999999999999996,True,True,25.0
2026-01-03,27,3.0,UNC_IDD-InfluPaint,901.1379655910149,0.0,886.6364921387253,14.501473452289561,-1.0,False,False,974.7453893560391
2026-01-03,36,3.0,UNC_IDD-InfluPaint,2865.4887736538544,0.0,2790.7030047786475,74.78576887520619,-1.0,False,False,3249.991100298821
2026-01-03,37,3.0,UNC_IDD-InfluPaint,2055.245840912859,0.0,2030.2880305572178,24.957810355641005,-1.0,False,False,2210.3502296515408
2026-01-03,27,2.0,UNC_IDD-InfluPaint,862.0703578812677,0.0,844.6806218380644,17.389736043203225,-1.0,False,False,961.9129061232359
2026-01-10,27,3.0,UNC_IDD-InfluPaint,506.3439725555319,0.0,487.113544294605,19.230428260926914,-1.0,False,False,606.8162013054078
2026-01-03,36,2.0,UNC_IDD-InfluPaint,2437.8033963932526,0.0,2322.921259403579,114.8821369896735,-1.0,False,False,3094.5343749789886
2026-01-10,36,3.0,UNC_IDD-InfluPaint,1131.8585567647413,0.0,1018.576191125206,113.28236563953541,-0.95,False,False,1709.5135065207494
2026-01-03,37,2.0,UNC_IDD-InfluPaint,2001.541988707074,0.0,1971.2604288302139,30.281559876860275,-1.0,False,False,2178.0074960336624
2026-01-10,37,3.0,UNC_IDD-InfluPaint,998.1611151009364,0.0,967.901548819285,30.259566281651566,-1.0,False,False,1178.4929563642102
2026-01-03,27,1.0,UNC_IDD-InfluPaint,347.8673149806647,0.0,313.61453654420353,34.252778436461206,-1.0,False,False,475.3815273422513
2026-01-10,27,2.0,UNC_IDD-InfluPaint,159.7655137120998,0.0,127.57933435352318,32.186179358576595,-0.95,False,False,265.2628759638981
2026-01-17,27,3.0,UNC_IDD-InfluPaint,40.510822142220924,0.0,10.863418305813905,29.647403836407015,-0.3999999999999999,True,True,61.98100817204238
2026-01-03,36,1.0,UNC_IDD-InfluPaint,965.5760591613355,0.0,846.3789614499,119.19709771143548,-0.98,False,False,1376.7443606225702
2026-01-10,36,2.0,UNC_IDD-InfluPaint,225.7923964652875,0.0,90.44963708812567,135.3427593771618,-0.5,True,True,442.22918449083204
2026-01-17,36,3.0,UNC_IDD-InfluPaint,216.72678603756444,81.03987280485809,0.0,135.68691323270633,0.5,True,True,373.43427459775876
2026-01-03,37,1.0,UNC_IDD-InfluPaint,1173.7192926344464,0.0,1117.1938942796426,56.52539835480379,-1.0,False,False,1424.1157045339655
2026-01-10,37,2.0,UNC_IDD-InfluPaint,508.8464571620528,0.0,458.2517366412244,50.59472052082841,-1.0,False,False,728.2878651425968
2026-01-17,37,3.0,UNC_IDD-InfluPaint,81.02935922698792,0.0,32.92697967456482,48.10237955242309,-0.5,True,True,155.48585352231675
2026-01-03,27,0.0,UNC_IDD-InfluPaint,42.33972201349654,0.0,6.804421332114494,35.53530068138203,-0.30000000000000004,True,True,52.26452053497201
2026-01-10,27,1.0,UNC_IDD-InfluPaint,111.95122055772153,61.698810142344485,0.0,50.25241041537703,0.7,False,True,210.28333466698564
2026-01-17,27,2.0,UNC_IDD-InfluPaint,186.4477202983047,131.2517372508856,0.0,55.195983047419055,0.9,False,True,318.62476610424847
2026-01-24,27,3.0,UNC_IDD-InfluPaint,145.07871534811176,90.52856779814091,0.0,54.550147549970816,0.8,False,True,252.43350480062668
